"id","Gender","Age","Region_Code","Vehicle_Age","Vehicle_Damage","Annual_Premium","Vintage","Response"
309922,"Female",45,"28","1-2 Year","Yes",47036,56,1
208950,"Male",68,"28","1-2 Year","No",26113,28,0
45693,"Male",59,"28","1-2 Year","Yes",32558,81,1
237096,"Male",49,"50","1-2 Year","Yes",2630,60,0
46425,"Female",37,"46","1-2 Year","Yes",41011,58,0
171776,"Female",22,"41","< 1 Year","No",23742,219,0
268151,"Female",20,"15","< 1 Year","No",38487,275,0
167638,"Female",24,"15","< 1 Year","No",30177,235,0
11031,"Male",42,"28","> 2 Years","Yes",37630,96,0
268968,"Male",25,"15","< 1 Year","No",2630,37,0
242646,"Male",76,"3","1-2 Year","No",31369,167,0
281793,"Male",41,"41","1-2 Year","Yes",36079,96,1
210938,"Male",20,"30","< 1 Year","Yes",30063,107,0
174686,"Male",30,"8","1-2 Year","No",55199,114,0
245730,"Female",20,"8","< 1 Year","No",48738,34,0
242814,"Female",46,"28","1-2 Year","No",39965,180,0
53297,"Female",23,"41","< 1 Year","Yes",37969,281,1
336329,"Female",22,"41","< 1 Year","Yes",24200,75,0
300193,"Male",29,"11","< 1 Year","No",25922,286,0
380613,"Male",52,"11","1-2 Year","Yes",2630,197,0
38605,"Male",28,"3","< 1 Year","No",23893,98,0
353406,"Female",58,"41","1-2 Year","Yes",2630,32,0
50784,"Male",35,"30","1-2 Year","Yes",2630,248,0
181720,"Female",31,"46","< 1 Year","Yes",31032,121,0
239645,"Female",24,"30","< 1 Year","No",28913,270,0
353101,"Female",31,"28","1-2 Year","Yes",50880,255,1
203987,"Female",56,"28","1-2 Year","Yes",51459,26,1
239452,"Male",34,"8","< 1 Year","No",54102,111,0
332363,"Female",51,"28","1-2 Year","Yes",51246,86,0
22097,"Male",51,"28","1-2 Year","Yes",52069,139,0
238678,"Female",62,"28","1-2 Year","Yes",63991,24,1
215197,"Female",23,"46","< 1 Year","No",34068,64,0
27623,"Male",23,"41","< 1 Year","Yes",25361,194,0
117637,"Male",21,"46","< 1 Year","No",27991,284,0
228904,"Male",46,"3","1-2 Year","No",29505,98,0
68015,"Male",51,"8","1-2 Year","Yes",39111,126,0
338763,"Female",41,"28","1-2 Year","Yes",24573,175,0
24755,"Female",22,"46","< 1 Year","No",181076,239,0
104962,"Male",28,"30","< 1 Year","No",29413,266,0
14273,"Female",24,"46","< 1 Year","No",23246,262,0
274190,"Male",25,"11","< 1 Year","No",39526,76,0
769,"Female",44,"41","1-2 Year","Yes",41968,222,0
188483,"Male",50,"8","1-2 Year","Yes",44726,225,1
45278,"Male",25,"8","< 1 Year","No",33041,226,0
25535,"Female",34,"50","1-2 Year","No",24555,192,0
357730,"Male",27,"28","1-2 Year","Yes",42990,71,0
133626,"Male",50,"28","1-2 Year","Yes",33437,126,0
80281,"Male",25,"46","< 1 Year","No",26378,141,0
52858,"Male",55,"41","1-2 Year","Yes",2630,21,0
38999,"Female",45,"3","> 2 Years","Yes",30086,65,0
379381,"Female",44,"28","> 2 Years","Yes",30039,160,0
306251,"Male",59,"46","1-2 Year","No",24601,34,0
233473,"Female",24,"15","< 1 Year","No",37393,90,0
231884,"Male",44,"28","1-2 Year","Yes",30059,118,0
163773,"Male",67,"50","1-2 Year","Yes",40659,262,0
369147,"Female",39,"28","1-2 Year","Yes",40133,69,0
211175,"Male",33,"3","< 1 Year","No",35056,298,0
48975,"Male",75,"28","1-2 Year","Yes",34655,46,0
336249,"Male",35,"8","1-2 Year","Yes",29344,42,0
37064,"Male",46,"28","> 2 Years","Yes",36318,107,0
146109,"Female",74,"28","1-2 Year","No",46426,110,0
177105,"Male",29,"15","< 1 Year","No",35193,220,0
272962,"Female",30,"41","< 1 Year","No",29680,102,0
324600,"Female",34,"41","1-2 Year","No",2630,17,0
282234,"Male",32,"46","< 1 Year","Yes",51227,128,1
271022,"Female",39,"28","1-2 Year","No",44197,155,0
349582,"Male",53,"29","1-2 Year","Yes",35719,135,0
5313,"Female",46,"28","1-2 Year","Yes",25443,62,0
255760,"Male",43,"28","1-2 Year","No",27876,231,0
25992,"Male",24,"41","< 1 Year","No",20588,74,0
182652,"Female",26,"11","< 1 Year","No",39433,185,0
167445,"Male",54,"30","> 2 Years","Yes",31472,192,0
245286,"Male",25,"41","< 1 Year","No",38338,68,0
72528,"Male",39,"28","1-2 Year","No",2630,207,0
23453,"Female",22,"28","< 1 Year","No",47990,86,0
149862,"Female",22,"28","1-2 Year","Yes",34597,142,0
29916,"Male",45,"28","1-2 Year","No",25237,182,0
307819,"Female",22,"46","< 1 Year","No",43977,90,0
194891,"Male",70,"28","1-2 Year","Yes",60975,270,0
361314,"Male",25,"50","< 1 Year","No",24795,131,0
64015,"Male",48,"50","1-2 Year","No",33274,151,0
188014,"Male",28,"46","< 1 Year","No",32778,89,0
217612,"Female",67,"28","1-2 Year","Yes",24947,173,0
317997,"Female",78,"28","1-2 Year","Yes",46943,138,0
364260,"Female",23,"28","< 1 Year","No",31895,19,0
195590,"Female",46,"28","> 2 Years","Yes",33421,136,0
186598,"Male",55,"28","1-2 Year","Yes",53102,281,0
368520,"Male",56,"8","1-2 Year","Yes",28884,237,0
42079,"Male",45,"3","1-2 Year","Yes",25305,81,0
136611,"Male",26,"30","< 1 Year","No",36663,19,0
2898,"Male",55,"30","1-2 Year","No",46674,286,0
271317,"Female",22,"46","< 1 Year","No",25723,235,0
27406,"Male",21,"30","< 1 Year","Yes",26579,170,0
27783,"Male",22,"46","< 1 Year","No",27042,33,0
196623,"Female",30,"28","< 1 Year","No",30552,251,0
348156,"Female",22,"41","< 1 Year","No",2630,131,0
73093,"Male",39,"8","1-2 Year","Yes",33521,264,1
285354,"Male",37,"28","1-2 Year","Yes",39636,283,0
298267,"Female",24,"30","< 1 Year","No",23353,129,0
46395,"Female",26,"28","< 1 Year","No",24185,236,0
71124,"Female",41,"28","1-2 Year","No",38125,246,0
25720,"Male",49,"28","1-2 Year","Yes",38389,280,1
300522,"Female",23,"11","< 1 Year","No",32644,123,0
4488,"Male",67,"28","1-2 Year","Yes",53757,29,0
197522,"Male",34,"8","1-2 Year","No",30923,291,0
102464,"Male",80,"3","1-2 Year","Yes",32759,213,0
349758,"Male",37,"28","1-2 Year","Yes",35933,95,0
310117,"Female",76,"28","1-2 Year","No",42417,145,0
102833,"Male",21,"15","< 1 Year","Yes",42913,261,0
212048,"Male",33,"29","1-2 Year","Yes",2630,11,1
50273,"Female",45,"28","1-2 Year","Yes",43041,70,0
85732,"Male",52,"41","1-2 Year","Yes",28728,125,1
355043,"Female",25,"50","< 1 Year","No",26425,168,0
81895,"Male",76,"28","1-2 Year","No",46830,127,0
66293,"Female",43,"28","1-2 Year","Yes",44392,24,0
32180,"Male",25,"28","< 1 Year","Yes",42980,292,0
283573,"Female",20,"15","< 1 Year","Yes",42799,189,0
154513,"Female",48,"41","1-2 Year","Yes",26483,253,0
286568,"Male",25,"30","< 1 Year","No",43507,215,0
360510,"Female",68,"28","1-2 Year","No",29129,133,0
262812,"Female",25,"46","< 1 Year","No",36056,240,0
248873,"Female",58,"8","1-2 Year","Yes",2630,191,0
246419,"Female",24,"15","< 1 Year","Yes",31995,192,0
21805,"Female",58,"28","1-2 Year","No",48276,66,0
10015,"Female",57,"28","> 2 Years","Yes",73696,129,0
23370,"Female",20,"28","< 1 Year","Yes",2630,281,0
148453,"Female",46,"28","1-2 Year","No",22651,292,0
334338,"Female",24,"41","< 1 Year","Yes",2630,144,1
191406,"Male",23,"8","< 1 Year","No",43065,23,0
193479,"Male",21,"50","< 1 Year","No",47646,179,0
349169,"Male",25,"50","< 1 Year","No",35179,220,0
325831,"Male",44,"30","1-2 Year","Yes",2630,57,0
144998,"Male",62,"28","1-2 Year","Yes",2630,170,0
81821,"Male",53,"28","1-2 Year","Yes",2630,54,0
261297,"Male",25,"46","< 1 Year","No",25565,122,0
309212,"Male",71,"8","1-2 Year","Yes",44123,290,0
148962,"Male",28,"11","< 1 Year","Yes",38647,284,0
189877,"Female",29,"50","< 1 Year","No",29499,164,0
92116,"Female",23,"50","< 1 Year","No",40962,70,0
226415,"Male",42,"28","1-2 Year","Yes",33741,209,1
380737,"Female",43,"8","1-2 Year","No",49327,96,0
295109,"Female",57,"28","> 2 Years","Yes",2630,111,0
185309,"Female",44,"28","1-2 Year","Yes",2630,77,0
241593,"Female",59,"28","1-2 Year","Yes",48386,278,0
209740,"Female",40,"46","1-2 Year","Yes",2630,297,0
363921,"Male",21,"15","< 1 Year","Yes",48588,78,0
173774,"Female",21,"30","< 1 Year","No",22205,177,0
379298,"Female",23,"46","< 1 Year","No",21245,287,0
331347,"Male",69,"46","1-2 Year","Yes",39664,130,1
357021,"Female",25,"29","< 1 Year","No",2630,101,0
45293,"Male",22,"28","< 1 Year","Yes",48978,64,0
200792,"Female",32,"28","1-2 Year","No",2630,100,0
18734,"Female",36,"28","1-2 Year","Yes",64343,191,0
278656,"Female",47,"28","1-2 Year","Yes",26616,214,0
72191,"Male",39,"28","1-2 Year","Yes",45349,148,1
153242,"Female",40,"46","1-2 Year","Yes",2630,184,0
14126,"Female",23,"15","< 1 Year","Yes",39041,66,0
87353,"Female",43,"28","1-2 Year","Yes",35069,21,0
6739,"Male",37,"15","1-2 Year","Yes",23023,181,1
17241,"Male",49,"28","1-2 Year","Yes",37993,96,0
288439,"Male",20,"46","< 1 Year","No",20711,231,0
86757,"Female",23,"41","< 1 Year","No",28822,181,0
75210,"Male",41,"8","1-2 Year","Yes",38362,213,1
194447,"Male",60,"28","> 2 Years","Yes",44360,34,0
86451,"Male",46,"28","1-2 Year","Yes",50210,206,0
87854,"Female",28,"28","< 1 Year","Yes",42658,250,0
89167,"Male",50,"28","1-2 Year","Yes",42777,33,0
179954,"Male",58,"28","1-2 Year","Yes",48443,96,0
165662,"Male",61,"28","1-2 Year","Yes",37831,76,0
292019,"Male",45,"28","1-2 Year","No",34047,116,0
318039,"Male",29,"28","< 1 Year","No",36718,298,0
238583,"Male",62,"11","1-2 Year","Yes",2630,158,0
61325,"Female",79,"28","1-2 Year","Yes",48353,148,0
19926,"Female",28,"3","< 1 Year","No",32145,213,0
337753,"Female",56,"28","> 2 Years","Yes",37896,246,0
201337,"Male",29,"30","< 1 Year","No",22556,148,0
251847,"Male",40,"28","1-2 Year","No",46314,112,0
247725,"Male",35,"46","1-2 Year","Yes",33670,298,1
240398,"Male",33,"41","< 1 Year","Yes",26191,125,1
34326,"Female",25,"8","< 1 Year","No",51297,218,0
275313,"Male",51,"28","1-2 Year","No",46287,104,0
377573,"Male",22,"11","< 1 Year","No",22284,244,0
170084,"Female",39,"8","1-2 Year","No",36599,270,0
129652,"Female",25,"15","< 1 Year","No",30881,198,0
121694,"Female",40,"28","1-2 Year","No",34549,237,0
34286,"Female",27,"3","< 1 Year","No",25206,174,0
264461,"Female",62,"8","1-2 Year","Yes",39115,151,1
82049,"Male",21,"30","< 1 Year","No",21941,223,0
379990,"Female",28,"3","< 1 Year","No",2630,65,0
228495,"Female",51,"28","1-2 Year","Yes",40643,267,1
364307,"Male",32,"15","< 1 Year","No",2630,41,0
25944,"Male",26,"3","< 1 Year","Yes",2630,274,0
136859,"Male",51,"3","> 2 Years","Yes",48265,122,0
259968,"Male",20,"15","< 1 Year","Yes",29881,65,0
143268,"Female",45,"28","> 2 Years","Yes",43117,22,0
225495,"Female",58,"28","1-2 Year","No",2630,192,0
5955,"Female",70,"28","1-2 Year","No",27296,128,0
9105,"Male",44,"28","1-2 Year","No",35610,238,0
32984,"Male",58,"8","1-2 Year","Yes",2630,189,1
196344,"Male",23,"41","< 1 Year","Yes",81070,38,0
316901,"Female",49,"8","1-2 Year","Yes",41072,151,0
309529,"Male",27,"15","< 1 Year","No",2630,262,0
240086,"Male",27,"30","< 1 Year","No",30017,26,0
22641,"Female",52,"30","1-2 Year","No",37213,67,0
155355,"Male",24,"29","< 1 Year","No",31192,280,0
143081,"Male",46,"46","1-2 Year","Yes",32382,225,0
73863,"Male",23,"50","< 1 Year","Yes",27814,81,0
377712,"Male",54,"41","> 2 Years","Yes",99997,16,1
335034,"Male",33,"46","< 1 Year","Yes",2630,113,0
218413,"Female",23,"46","< 1 Year","No",38672,137,0
172135,"Male",26,"29","< 1 Year","No",39872,162,0
225307,"Male",22,"30","< 1 Year","No",37186,250,0
207523,"Female",26,"28","< 1 Year","No",51333,109,0
199153,"Male",59,"8","1-2 Year","Yes",44610,287,0
112284,"Male",47,"50","1-2 Year","Yes",29171,227,1
377452,"Female",46,"28","1-2 Year","No",73173,278,0
27773,"Female",41,"28","1-2 Year","No",29512,90,0
67680,"Female",21,"15","< 1 Year","No",28677,153,0
61841,"Male",24,"15","< 1 Year","Yes",32593,269,0
265953,"Female",24,"28","< 1 Year","No",27958,293,0
213830,"Male",33,"28","1-2 Year","Yes",26992,217,0
207085,"Female",39,"28","1-2 Year","Yes",37302,237,0
266661,"Female",44,"28","1-2 Year","Yes",39632,128,0
252377,"Male",45,"28","1-2 Year","Yes",55464,35,0
104098,"Female",27,"3","< 1 Year","No",2630,269,0
316247,"Female",21,"3","< 1 Year","Yes",24374,200,1
334044,"Female",38,"15","1-2 Year","Yes",40778,35,0
170304,"Male",31,"28","< 1 Year","No",30111,230,0
321297,"Male",20,"41","< 1 Year","Yes",37612,199,0
49579,"Female",28,"46","< 1 Year","Yes",27798,52,0
123734,"Female",21,"3","< 1 Year","Yes",33216,122,0
380890,"Male",21,"8","< 1 Year","No",34558,297,0
379584,"Female",25,"8","< 1 Year","No",24765,201,0
25775,"Female",28,"28","< 1 Year","No",30260,72,0
224930,"Female",25,"11","< 1 Year","No",21659,244,0
292776,"Male",31,"50","< 1 Year","No",30891,269,0
64845,"Male",48,"28","1-2 Year","No",41151,56,0
58336,"Female",24,"28","< 1 Year","Yes",48462,293,0
376698,"Female",23,"8","< 1 Year","No",2630,48,0
314782,"Female",36,"28","1-2 Year","Yes",37497,27,1
222359,"Male",64,"8","1-2 Year","Yes",47547,37,0
118187,"Male",21,"50","< 1 Year","Yes",2630,126,0
126292,"Female",21,"11","< 1 Year","Yes",57160,207,0
278059,"Male",47,"28","1-2 Year","No",43733,283,0
195083,"Male",35,"29","1-2 Year","Yes",31029,165,0
293099,"Male",60,"28","1-2 Year","Yes",31766,265,0
83048,"Male",55,"28","1-2 Year","Yes",51985,282,1
187042,"Female",39,"28","1-2 Year","No",36541,174,0
87145,"Male",52,"28","1-2 Year","Yes",27076,184,1
331794,"Male",51,"28","1-2 Year","Yes",39940,91,1
285265,"Male",21,"28","< 1 Year","Yes",46441,47,0
58442,"Female",33,"41","< 1 Year","No",37316,16,0
243274,"Male",43,"28","1-2 Year","No",55097,68,0
164198,"Male",24,"3","< 1 Year","No",24266,263,0
225128,"Male",34,"28","1-2 Year","Yes",38770,27,0
126700,"Male",45,"28","1-2 Year","Yes",45281,102,0
207919,"Male",33,"28","< 1 Year","Yes",101802,163,0
352155,"Female",25,"50","< 1 Year","No",41123,271,0
318436,"Male",60,"28","1-2 Year","Yes",36340,224,0
112223,"Male",22,"50","< 1 Year","No",34193,110,0
339826,"Male",24,"28","< 1 Year","No",38907,243,0
278151,"Female",21,"46","< 1 Year","No",21868,51,0
25691,"Male",36,"15","1-2 Year","Yes",29250,295,0
305452,"Male",23,"28","< 1 Year","No",44258,124,0
343771,"Female",38,"8","1-2 Year","Yes",23664,254,1
216498,"Male",41,"28","1-2 Year","Yes",31515,130,1
44198,"Male",60,"8","1-2 Year","No",2630,53,0
117036,"Male",71,"46","1-2 Year","Yes",2630,239,1
197793,"Male",27,"28","< 1 Year","Yes",52737,43,1
330114,"Male",22,"28","< 1 Year","Yes",64082,80,0
36483,"Male",37,"28","1-2 Year","Yes",59247,79,0
50649,"Male",52,"28","1-2 Year","Yes",46785,56,0
362365,"Male",30,"28","< 1 Year","No",28779,252,0
210459,"Male",46,"28","1-2 Year","Yes",35456,84,1
40869,"Male",62,"28","1-2 Year","Yes",31120,197,1
66872,"Male",45,"46","1-2 Year","Yes",38047,14,0
230103,"Male",45,"28","> 2 Years","Yes",33172,131,0
350447,"Female",76,"3","1-2 Year","No",2630,209,0
63640,"Male",21,"30","< 1 Year","Yes",29925,135,0
163153,"Male",45,"8","1-2 Year","Yes",29021,247,1
289425,"Female",26,"3","< 1 Year","No",48943,117,0
128801,"Female",54,"28","1-2 Year","No",50646,125,0
155599,"Female",46,"8","1-2 Year","No",73117,165,0
82520,"Male",47,"28","1-2 Year","Yes",43921,110,0
116163,"Male",55,"28","1-2 Year","No",61863,283,0
358498,"Male",29,"28","< 1 Year","Yes",48478,252,1
25303,"Female",24,"11","< 1 Year","Yes",2630,83,0
4550,"Male",31,"41","< 1 Year","Yes",66489,41,0
205277,"Male",53,"8","1-2 Year","Yes",38875,13,0
360142,"Female",24,"30","< 1 Year","No",25512,206,0
130865,"Female",44,"28","1-2 Year","Yes",62857,90,0
85761,"Female",23,"28","< 1 Year","No",37101,137,0
95907,"Female",37,"46","1-2 Year","Yes",2630,263,1
113778,"Female",24,"11","< 1 Year","No",32986,116,0
369724,"Female",24,"28","< 1 Year","No",36517,216,0
289036,"Male",41,"28","> 2 Years","Yes",30948,145,1
90324,"Male",26,"41","< 1 Year","No",31544,210,0
27410,"Female",25,"30","< 1 Year","No",26452,31,0
147166,"Male",38,"28","1-2 Year","Yes",41389,109,0
116961,"Female",49,"8","1-2 Year","No",40585,14,0
42885,"Male",47,"3","1-2 Year","Yes",21259,283,0
161671,"Male",34,"28","1-2 Year","No",38632,118,0
323005,"Male",38,"46","1-2 Year","Yes",2630,252,0
319365,"Male",39,"41","1-2 Year","Yes",2630,219,0
367816,"Female",22,"46","< 1 Year","No",29233,141,0
344558,"Female",50,"28","1-2 Year","Yes",50609,11,1
205455,"Male",21,"28","1-2 Year","Yes",45733,213,1
234727,"Male",61,"28","1-2 Year","Yes",42745,31,0
244671,"Male",27,"8","< 1 Year","No",32865,121,0
165875,"Male",42,"28","1-2 Year","Yes",44292,52,1
261560,"Female",53,"28","1-2 Year","No",40584,248,0
52824,"Female",49,"8","1-2 Year","No",27205,113,0
11386,"Female",24,"41","< 1 Year","No",30702,223,0
110420,"Male",29,"28","< 1 Year","No",78224,286,0
2170,"Female",48,"30","1-2 Year","Yes",2630,82,1
47214,"Male",53,"41","1-2 Year","No",2630,28,0
346458,"Male",42,"46","1-2 Year","No",2630,47,0
19000,"Male",44,"11","1-2 Year","Yes",38422,229,0
156749,"Male",60,"28","1-2 Year","Yes",47034,195,0
309547,"Female",64,"15","1-2 Year","No",27638,256,0
178346,"Male",39,"8","1-2 Year","No",39617,84,0
368684,"Male",41,"8","1-2 Year","Yes",35179,108,0
64211,"Male",56,"28","1-2 Year","Yes",50633,34,0
353812,"Female",43,"28","1-2 Year","Yes",2630,196,0
104981,"Male",40,"28","1-2 Year","Yes",32071,42,1
339911,"Female",45,"28","1-2 Year","No",2630,174,0
341,"Male",27,"15","< 1 Year","Yes",33845,260,0
380444,"Female",74,"41","1-2 Year","Yes",38370,185,0
357534,"Male",22,"8","< 1 Year","Yes",56424,140,0
66474,"Male",42,"3","1-2 Year","Yes",29306,181,0
370173,"Male",45,"41","1-2 Year","Yes",38466,215,1
370049,"Female",59,"28","1-2 Year","No",41261,177,0
177110,"Female",48,"28","1-2 Year","Yes",45207,249,0
128476,"Male",22,"15","< 1 Year","No",35307,96,0
307786,"Female",25,"30","< 1 Year","No",29721,138,0
193549,"Male",23,"8","< 1 Year","Yes",32119,108,0
363808,"Female",48,"28","> 2 Years","Yes",28933,105,1
242266,"Male",76,"28","1-2 Year","Yes",51809,93,0
306891,"Male",41,"28","1-2 Year","Yes",2630,109,1
75048,"Female",25,"15","< 1 Year","Yes",28870,240,0
21347,"Female",23,"46","< 1 Year","Yes",30881,200,0
239619,"Female",44,"28","1-2 Year","No",69120,119,0
284763,"Female",24,"11","< 1 Year","No",42903,153,0
167788,"Male",45,"8","1-2 Year","Yes",36816,142,0
73584,"Female",45,"29","1-2 Year","Yes",31171,142,1
292874,"Female",33,"28","< 1 Year","Yes",39637,160,0
164673,"Male",49,"30","1-2 Year","No",2630,31,0
23752,"Male",38,"30","1-2 Year","Yes",28039,78,1
288934,"Male",22,"46","< 1 Year","No",28760,63,0
24692,"Male",41,"8","1-2 Year","No",65464,98,0
80658,"Male",24,"8","< 1 Year","No",77230,185,0
147253,"Female",49,"28","> 2 Years","Yes",2630,176,0
358681,"Male",23,"30","< 1 Year","No",38118,196,0
48940,"Male",27,"15","< 1 Year","Yes",36812,182,0
99523,"Female",24,"29","1-2 Year","Yes",26184,156,0
63314,"Male",22,"3","< 1 Year","No",33553,104,0
80439,"Male",60,"8","1-2 Year","Yes",2630,86,1
107038,"Male",68,"28","> 2 Years","Yes",32251,146,0
98869,"Female",36,"29","1-2 Year","Yes",25980,255,1
248737,"Male",40,"28","> 2 Years","Yes",37223,17,0
1865,"Female",25,"8","< 1 Year","Yes",24853,32,0
164382,"Female",22,"8","< 1 Year","No",26452,186,0
139120,"Male",22,"46","< 1 Year","No",35887,253,0
139773,"Female",75,"28","1-2 Year","Yes",31800,74,0
322780,"Female",41,"28","1-2 Year","Yes",64362,15,0
217658,"Female",36,"30","1-2 Year","Yes",24547,178,1
313037,"Male",48,"8","1-2 Year","No",38325,135,0
277899,"Female",26,"8","< 1 Year","No",51386,83,0
186942,"Male",43,"28","1-2 Year","Yes",30508,20,0
161682,"Female",26,"50","< 1 Year","No",29892,28,0
154049,"Male",57,"8","1-2 Year","Yes",39828,235,0
166427,"Male",44,"28","1-2 Year","Yes",43053,267,0
306645,"Male",39,"28","1-2 Year","Yes",35408,79,0
265536,"Male",26,"8","< 1 Year","No",37518,173,0
365087,"Female",50,"30","1-2 Year","No",26037,221,0
301132,"Female",45,"28","> 2 Years","Yes",49282,299,1
305523,"Male",23,"29","< 1 Year","No",21134,216,0
295704,"Male",36,"8","1-2 Year","No",30239,203,0
341845,"Male",43,"8","1-2 Year","Yes",39422,104,0
228698,"Male",60,"46","1-2 Year","Yes",46675,233,0
308678,"Female",48,"28","1-2 Year","Yes",47347,200,0
222927,"Female",22,"8","< 1 Year","No",41134,37,0
227025,"Female",23,"28","< 1 Year","Yes",48380,14,0
379156,"Male",33,"3","< 1 Year","Yes",20514,244,1
335316,"Male",20,"46","< 1 Year","No",26606,277,0
258532,"Female",26,"29","< 1 Year","No",2630,35,0
317037,"Male",42,"28","1-2 Year","Yes",24489,115,1
224175,"Male",50,"11","1-2 Year","Yes",19158,109,1
211169,"Male",29,"41","< 1 Year","No",18566,211,0
347552,"Male",43,"15","1-2 Year","No",40112,78,0
204985,"Male",58,"28","> 2 Years","Yes",47441,163,1
143139,"Male",27,"28","< 1 Year","No",50279,26,0
262545,"Male",47,"3","1-2 Year","No",2630,295,0
256407,"Female",42,"28","1-2 Year","No",2630,104,0
327123,"Male",44,"41","1-2 Year","No",25836,21,0
59806,"Male",48,"28","1-2 Year","Yes",72158,16,0
123756,"Male",35,"28","1-2 Year","Yes",38465,224,0
145947,"Female",23,"28","< 1 Year","No",2630,223,0
264964,"Female",48,"28","1-2 Year","No",26533,279,0
18309,"Female",28,"15","< 1 Year","No",48101,189,0
38308,"Male",46,"28","1-2 Year","No",48735,281,0
37217,"Female",22,"15","< 1 Year","No",16587,21,0
176345,"Male",43,"41","1-2 Year","No",37728,94,0
92437,"Female",45,"8","1-2 Year","Yes",37469,282,0
233516,"Male",45,"28","1-2 Year","No",28843,190,0
23179,"Male",76,"28","1-2 Year","No",47943,150,0
13447,"Male",35,"15","1-2 Year","No",2630,77,0
357185,"Male",51,"28","1-2 Year","Yes",45925,161,1
252803,"Male",24,"11","< 1 Year","Yes",34727,202,1
374300,"Female",25,"8","< 1 Year","No",36234,19,0
